0.0,0.09999999403953552
100.0,0.1776999980211258
200.0,0.14949999749660492
300.0,0.21789999306201935
400.0,0.24639999866485596
500.0,0.22749999165534973
600.0,0.2540000081062317
700.0,0.23349998891353607
800.0,0.28439998626708984
900.0,0.23510000109672546
1000.0,0.2727999985218048
1100.0,0.2768000066280365
1200.0,0.3084000051021576
1300.0,0.31299999356269836
1400.0,0.2897000014781952
1500.0,0.28349998593330383
1600.0,0.3301999866962433
1700.0,0.2947999835014343
1800.0,0.3326999843120575
1900.0,0.36980000138282776
2000.0,0.3109000027179718
2100.0,0.3553999960422516
2200.0,0.36409997940063477
2300.0,0.3668999969959259
2400.0,0.3646000027656555
2500.0,0.3649999797344208
2600.0,0.3552999794483185
2700.0,0.3840000033378601
2600.0,0.35189998149871826
2700.0,0.3790999948978424
2800.0,0.3815999925136566
2900.0,0.37849998474121094
3000.0,0.38009998202323914
3100.0,0.4052000045776367
3200.0,0.38269999623298645
3300.0,0.3750999867916107
3400.0,0.36579999327659607
3500.0,0.3726999759674072
3600.0,0.3983999788761139
3700.0,0.4052000045776367
3800.0,0.36579999327659607
3900.0,0.38769999146461487
4000.0,0.4359000027179718
4100.0,0.3190999925136566
4200.0,0.3870999813079834
4300.0,0.39479997754096985
4400.0,0.4052000045776367
4500.0,0.31039997935295105
4600.0,0.41339999437332153
4700.0,0.31039997935295105
4800.0,0.35580000281333923
4900.0,0.39069998264312744
5000.0,0.3211999833583832
5100.0,0.3969999849796295
5200.0,0.28129997849464417
5300.0,0.3471999764442444
5400.0,0.334199994802475
5500.0,0.34129998087882996
5600.0,0.383899986743927
5700.0,0.3982999920845032
5800.0,0.39899998903274536
5900.0,0.39959999918937683
6000.0,0.3928000032901764
6100.0,0.35569998621940613
6200.0,0.4253999888896942
6300.0,0.4341000020503998
6400.0,0.3596999943256378
6500.0,0.3912999927997589
6600.0,0.3328000009059906
6700.0,0.36479997634887695
7000.0,0.43209999799728394
7100.0,0.4332999885082245
7200.0,0.39899998903274536
7300.0,0.41819998621940613
7400.0,0.33139997720718384
7500.0,0.38659998774528503
7600.0,0.3434999883174896
7700.0,0.37059998512268066
7800.0,0.4408999979496002
7900.0,0.4283999800682068
8000.0,0.4350000023841858
8100.0,0.32339999079704285
8200.0,0.41599997878074646
8300.0,0.3781999945640564
8400.0,0.3958999812602997
8500.0,0.4115999937057495
8600.0,0.4323999881744385
8700.0,0.40119999647140503
8800.0,0.413100004196167
8900.0,0.44209998846054077
9000.0,0.4617999792098999
9100.0,0.3642999827861786
9200.0,0.4576999843120575
9300.0,0.44909998774528503
9400.0,0.4309999942779541
9500.0,0.4845999777317047
9600.0,0.4625999927520752
9700.0,0.46869999170303345
9800.0,0.4684000015258789
9900.0,0.4715999960899353
10000.0,0.43860000371932983
10100.0,0.462799996137619
10200.0,0.4465999901294708
10300.0,0.47279998660087585
10400.0,0.45979997515678406
10500.0,0.36389997601509094
10600.0,0.41819998621940613
10700.0,0.4578999876976013
10800.0,0.4165000021457672
10900.0,0.5001999735832214
